0.987873,0.000000,3.797506,3.662620,3.781929,3.512657,0.000000,3.046174,3.363781,3.110263,2.979181,3.632013,3.407529,3.516361,3.615240,0.000000,2.830101,2.946017,0.000000,1.132610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965808,0.000000,3.833033,3.883850,3.837743,3.556260,0.000000,3.366491,3.829962,3.428845,3.103529,3.712476,3.365156,3.997030,3.079169,0.000000,2.207231,1.877846,0.000000,1.075970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964766,0.000000,3.795841,3.670203,3.596723,3.359423,0.000000,3.300740,3.064747,3.113391,3.076753,3.611142,3.615836,3.461483,3.712228,0.000000,2.487222,2.641236,0.000000,1.146046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.003495,0.000000,3.707780,3.734434,3.625654,3.182701,0.000000,3.397792,3.458220,3.254824,3.313530,3.522494,3.483934,3.896495,3.212956,0.000000,2.067779,1.487447,0.000000,1.050019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.987500,0.000000,3.781586,3.676256,3.568732,3.272066,0.000000,3.497838,3.349561,3.298245,3.194351,3.581788,3.579305,3.832175,3.060448,0.000000,1.901228,1.687430,0.000000,0.884314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.043016,0.000000,3.993757,3.522605,3.797415,3.727716,0.000000,2.887998,2.968200,3.232279,3.027043,3.712080,3.381588,3.756187,3.418701,0.000000,3.136172,4.167012,0.000000,1.164840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.939440,0.000000,4.033776,3.746000,3.852895,3.617545,0.000000,3.107171,3.784824,3.357634,3.008531,3.776067,3.408693,3.899695,3.170952,0.000000,2.018493,2.354982,0.000000,0.541604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.975841,0.000000,3.943056,3.641914,3.885700,3.572937,0.000000,2.749982,3.296169,3.231649,3.012412,3.679772,3.263164,3.804750,3.716977,0.000000,3.054635,3.516477,0.000000,1.452763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.925857,0.000000,3.819341,3.638253,3.704337,3.320066,0.000000,2.969368,3.377159,3.119275,3.044703,3.590698,3.500706,3.559216,3.721725,0.000000,2.523745,2.574890,0.000000,1.094149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971290,0.000000,3.616624,3.733395,3.600133,3.257468,0.000000,3.232235,3.434337,3.235491,3.200129,3.541903,3.510152,3.586587,3.680397,0.000000,2.545637,2.139202,0.000000,1.271621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.953297,0.000000,3.817575,4.073103,3.446702,3.310700,0.000000,3.341371,3.410185,3.303380,3.392720,3.721190,3.623687,3.445974,4.133941,0.000000,1.870665,1.569475,0.000000,0.428341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.038185,0.000000,3.780084,4.113749,3.399110,3.467232,0.000000,3.408205,3.098416,3.236431,3.488961,3.677029,3.623728,3.361095,4.330459,0.000000,2.280168,1.935658,0.000000,0.528991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991387,0.000000,3.780640,3.964794,3.466158,3.332627,0.000000,3.543843,3.046765,3.192832,3.366441,3.659654,3.772285,3.529149,3.825174,0.000000,2.095048,1.792429,0.000000,0.831688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966147,0.000000,3.788908,3.875919,3.563943,3.424409,0.000000,3.333559,2.988609,3.383576,3.455327,3.609269,3.623339,3.578070,3.728438,0.000000,2.817014,2.972678,0.000000,1.244752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999946,0.000000,4.011130,3.875759,3.594608,3.603759,0.000000,3.175161,2.993764,3.361171,3.345083,3.741746,3.663566,3.555854,3.935205,0.000000,2.909315,3.568520,0.000000,0.990921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.024305,0.000000,3.892881,3.683164,3.835038,3.632836,0.000000,2.919966,2.982563,3.308218,3.157171,3.620016,3.242067,3.878685,3.660007,0.000000,3.442309,3.863748,0.000000,1.814533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.923333,0.000000,3.667576,3.650834,3.548420,3.180667,0.000000,3.225824,3.259695,3.151152,3.202353,3.493810,3.666138,3.474731,3.624706,0.000000,2.547786,2.371108,0.000000,1.262021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.984260,0.000000,3.859753,3.651427,3.697354,3.482846,0.000000,2.986547,3.148544,3.209761,3.123024,3.643445,3.531172,3.564119,3.703231,0.000000,2.929023,3.403537,0.000000,1.209951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993574,0.000000,3.750018,3.783229,3.694781,3.277870,0.000000,3.369269,3.739017,3.342600,3.188223,3.559861,3.413619,4.003970,2.970401,0.000000,1.819419,1.198235,0.000000,0.951170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.924309,0.000000,4.020188,3.434708,3.968493,3.439766,0.000000,2.782777,3.387763,3.143511,2.871813,3.720308,3.314474,3.788615,3.384167,0.000000,2.737170,3.440193,0.000000,1.189264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.956884,0.000000,3.902118,3.744231,3.749262,3.498957,0.000000,3.080185,3.602737,3.182521,3.032642,3.747425,3.454187,3.668281,3.480212,0.000000,2.286671,2.475497,0.000000,0.727148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.944822,0.000000,3.954730,3.886582,3.613404,3.439603,0.000000,3.241585,3.447983,3.237206,3.133255,3.770032,3.565768,3.597493,3.832530,0.000000,1.941630,2.039662,0.000000,0.517748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986478,0.000000,3.865479,3.524124,3.750546,3.474833,0.000000,2.911166,2.980220,2.994295,2.990376,3.545285,3.319113,3.618487,3.686607,0.000000,2.877810,3.155045,0.000000,1.266935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995786,0.000000,3.795189,3.523402,3.686623,3.490827,0.000000,3.081720,2.939166,3.021768,3.047821,3.544334,3.469071,3.569555,3.487457,0.000000,2.886933,3.132723,0.000000,1.310084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.055174,0.000000,3.853718,3.592755,3.829384,3.722545,0.000000,2.923534,2.957632,3.292272,3.084080,3.660497,3.266463,3.847874,3.484470,0.000000,3.509730,4.116309,0.000000,1.778575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950353,0.000000,3.671036,3.696544,3.672440,3.245579,0.000000,3.168082,3.370982,3.245295,3.156919,3.509748,3.465236,3.682950,3.588838,0.000000,2.651839,2.360778,0.000000,1.592597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.016152,0.000000,3.741435,4.026427,3.512168,3.422768,0.000000,3.516821,3.403149,3.341377,3.371245,3.796452,3.594687,3.679905,3.915669,0.000000,1.998034,1.624680,0.000000,0.836929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990571,0.000000,3.681578,4.172745,3.484295,3.469882,0.000000,3.608190,3.317918,3.271254,3.403894,3.813467,3.583741,3.673596,3.910442,0.000000,1.922230,1.320560,0.000000,0.783972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.994082,0.000000,3.646873,4.056843,3.473632,3.516411,0.000000,3.653690,3.204469,3.358305,3.467297,3.836113,3.705386,3.682296,3.823636,0.000000,2.359300,2.067455,0.000000,1.239461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.021124,0.000000,3.944330,3.942792,3.629430,3.801288,0.000000,3.314906,3.162780,3.486027,3.298579,4.007686,3.499435,3.910730,3.862524,0.000000,2.748942,3.377993,0.000000,1.408787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.025998,0.000000,3.893027,3.989872,3.639349,3.808827,0.000000,3.390646,3.226350,3.531753,3.360557,4.001666,3.598338,3.874974,3.840481,0.000000,2.827531,3.291443,0.000000,1.458437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.045258,0.000000,3.933049,4.016468,3.702135,3.892795,0.000000,3.278958,3.200135,3.528734,3.264321,4.023945,3.442431,3.925632,3.964192,0.000000,3.065722,3.579438,0.000000,1.650162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.994914,0.000000,3.914192,4.060438,3.617133,3.766606,0.000000,3.360529,3.275155,3.599581,3.371752,4.028320,3.503801,3.945274,3.977456,0.000000,2.716809,3.160041,0.000000,1.522131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.927476,0.000000,3.772947,3.822327,3.630840,3.646960,0.000000,3.456776,3.141235,3.510015,3.325532,3.878589,3.631990,3.914983,3.413463,0.000000,2.955540,3.378559,0.000000,1.908325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980846,0.000000,3.731094,4.066070,3.548921,3.731590,0.000000,3.517152,3.242278,3.562224,3.453194,3.962122,3.642965,3.825307,3.787597,0.000000,2.872021,3.027790,0.000000,1.635993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.041289,0.000000,3.832032,4.000418,3.621186,3.790420,0.000000,3.385444,3.188297,3.516363,3.336503,3.994058,3.530805,3.853085,3.844005,0.000000,2.887231,3.266729,0.000000,1.546632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967706,0.000000,3.668264,3.707120,3.633197,3.639253,0.000000,3.427200,3.112486,3.349698,3.247175,3.732407,3.599320,3.793277,3.388379,0.000000,3.065439,3.198143,0.000000,1.896118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.028913,0.000000,3.838685,3.948909,3.535238,3.734415,0.000000,3.455256,3.191354,3.474420,3.346781,3.989050,3.649933,3.796336,3.784668,0.000000,2.643879,3.112301,0.000000,1.314377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.016073,0.000000,3.807092,4.047889,3.548623,3.733909,0.000000,3.465877,3.219027,3.504321,3.413322,3.944889,3.612806,3.812944,3.854786,0.000000,2.656151,2.912747,0.000000,1.377170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.013301,0.000000,3.828316,3.991704,3.582960,3.672089,0.000000,3.470928,3.237446,3.377684,3.381148,3.915749,3.622804,3.744613,3.839819,0.000000,2.547365,2.685169,0.000000,1.152582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.032141,0.000000,3.888244,3.900121,3.664099,3.846854,0.000000,3.273602,3.112323,3.425906,3.264694,3.982823,3.529649,3.888412,3.831328,0.000000,3.158325,3.703858,0.000000,1.647875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.014643,0.000000,3.855972,3.997462,3.590128,3.724872,0.000000,3.444131,3.222242,3.445049,3.329286,3.940284,3.563094,3.805838,3.849608,0.000000,2.707095,3.007270,0.000000,1.404644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000340,0.000000,3.866083,3.977241,3.591101,3.707465,0.000000,3.342531,3.235656,3.421503,3.342707,3.990042,3.539051,3.840175,3.865376,0.000000,2.717927,3.133016,0.000000,1.341977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993540,0.000000,3.946852,3.877769,3.667892,3.787789,0.000000,3.241220,3.254117,3.532990,3.288523,4.033293,3.524465,3.997900,3.723663,0.000000,2.903311,3.591692,0.000000,1.575716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995214,0.000000,3.852601,3.770604,3.668933,3.727651,0.000000,3.359733,2.995521,3.359506,3.197750,3.926041,3.587057,3.867468,3.495759,0.000000,3.121628,3.798808,0.000000,1.780231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.049343,0.000000,3.911282,3.945675,3.642545,3.841911,0.000000,3.188175,3.114986,3.441604,3.249156,3.969218,3.452719,3.843359,3.991913,0.000000,3.034548,3.610632,0.000000,1.476882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957000,0.000000,3.921326,3.602779,3.811419,3.658481,0.000000,3.016900,3.091003,3.381962,3.127887,3.815231,3.443666,3.983183,3.413981,0.000000,3.211746,4.018033,0.000000,1.783834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998996,0.000000,3.851755,3.682680,3.774766,3.611805,0.000000,3.053779,3.096277,3.366200,3.186582,3.746458,3.419331,3.915318,3.481655,0.000000,3.286992,3.773869,0.000000,1.820646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990781,0.000000,3.849248,3.941208,3.521796,3.676991,0.000000,3.165435,3.153711,3.336493,3.288067,3.894598,3.611275,3.681260,4.010394,0.000000,2.774729,3.244818,0.000000,1.193530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.951864,0.000000,3.589761,3.692729,3.620823,3.297519,0.000000,3.343347,3.319071,3.251275,3.283589,3.610357,3.559077,3.858866,3.306694,0.000000,2.603664,2.178472,0.000000,1.655438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974670,0.000000,3.770764,3.776844,3.724895,3.409793,0.000000,3.420421,3.631133,3.397739,3.190403,3.733916,3.557320,3.974004,2.951180,0.000000,2.185823,1.963286,0.000000,1.112707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.060009,0.000000,3.997925,3.940686,3.709717,3.821134,0.000000,3.063968,3.261253,3.329673,3.141681,3.990868,3.418750,3.695426,4.054688,0.000000,2.712715,3.414642,0.000000,0.903387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.976152,0.000000,3.930700,4.234813,3.716156,3.779387,0.000000,3.551391,3.613368,3.520986,3.367350,3.984701,3.514432,3.901232,3.723960,0.000000,2.097807,1.926788,0.000000,0.891433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998339,0.000000,3.612073,3.816145,3.783309,3.565209,0.000000,3.547050,3.325701,3.348480,3.347050,3.749248,3.504972,4.018405,3.125771,0.000000,2.960028,2.517385,0.000000,1.934795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.977605,0.000000,3.720212,3.445469,3.897997,3.530077,0.000000,3.144213,3.157629,3.399860,3.107665,3.770331,3.383456,4.171691,2.927556,0.000000,3.260032,3.741222,0.000000,2.238081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.037575,0.000000,3.978221,3.639855,3.703762,3.668998,0.000000,3.247098,3.024875,3.336920,3.107019,3.836312,3.645972,3.702604,3.348044,0.000000,2.749687,3.724310,0.000000,1.060428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.015763,0.000000,4.000003,3.947355,3.650426,3.604587,0.000000,3.556861,3.547216,3.421246,3.196669,3.757132,3.562124,3.838034,3.326254,0.000000,1.657028,1.630668,0.000000,0.315389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.047642,0.000000,3.960047,4.087508,3.664973,3.743769,0.000000,3.597052,3.455539,3.463446,3.341734,3.879328,3.589551,3.783076,3.627887,0.000000,1.905734,1.913488,0.000000,0.410969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.052891,0.000000,4.094965,3.744155,3.761331,3.831007,0.000000,2.932884,3.012660,3.376987,3.209872,3.848426,3.319768,3.888146,3.811687,0.000000,3.040000,4.092004,0.000000,1.111621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
