0.000000,3.834450,3.751861,3.634755,3.655793,3.678194,3.275190,3.732142,3.910111,0.000000,3.679450,3.489212,3.469131,3.544491,4.439785,2.834393,3.925475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.835004,3.643190,3.627958,3.732458,3.730325,3.232925,3.780571,3.907650,0.000000,3.794696,3.437399,3.479763,3.542549,4.440984,2.980804,4.214231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.823002,3.708225,3.624351,3.661516,3.682036,3.255318,3.741131,3.907562,0.000000,3.707838,3.477329,3.474854,3.545161,4.431717,2.873425,3.971512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.771249,3.762518,3.647926,3.562833,3.576220,3.324695,3.695708,3.909406,0.000000,3.648943,3.573314,3.468392,3.590270,4.463405,2.691378,3.614184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.842532,3.705686,3.664195,3.629548,3.693476,3.315705,3.722473,3.904294,0.000000,3.600374,3.537896,3.441538,3.553940,4.409075,2.806394,3.812036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.827667,3.754019,3.612962,3.618821,3.664685,3.298856,3.728623,3.904686,0.000000,3.640326,3.512498,3.433422,3.547967,4.442354,2.759096,3.768667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.785486,3.603920,3.653800,3.717705,3.676782,3.218827,3.757233,3.909726,0.000000,3.837790,3.459695,3.528447,3.554950,4.429946,2.956433,4.181312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.852993,3.633918,3.640448,3.669114,3.723414,3.296731,3.748314,3.909502,0.000000,3.639175,3.502363,3.449328,3.540586,4.389152,2.903645,3.961786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.841333,3.745651,3.697255,3.677793,3.729308,3.275229,3.733660,3.907665,0.000000,3.713722,3.481117,3.471263,3.575301,4.435576,2.832646,3.969127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.833308,3.626069,3.672602,3.732797,3.773058,3.234625,3.771338,3.912306,0.000000,3.802573,3.442070,3.465602,3.546345,4.423565,2.974332,4.235174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.818816,3.666787,3.675674,3.701538,3.754916,3.236698,3.751906,3.911056,0.000000,3.761825,3.450622,3.459532,3.547493,4.425294,2.921879,4.134618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.762039,3.654215,3.676077,3.707008,3.657916,3.144374,3.709218,3.853684,0.000000,3.881607,3.476626,3.539487,3.550948,4.405247,2.887480,4.159119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.823960,3.689596,3.710202,3.720502,3.750233,3.232980,3.734855,3.899587,0.000000,3.777457,3.452985,3.499729,3.557900,4.412261,2.908759,4.167250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.818854,3.655188,3.683556,3.719869,3.760328,3.230963,3.754158,3.904075,0.000000,3.777371,3.451915,3.481695,3.550336,4.412068,2.912903,4.161554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.821905,3.659762,3.639857,3.704110,3.729297,3.225766,3.758247,3.901443,0.000000,3.759593,3.444144,3.498527,3.522188,4.393779,2.911329,4.097562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.828260,3.689123,3.689019,3.711198,3.737466,3.226740,3.745861,3.916039,0.000000,3.774343,3.454020,3.482870,3.554572,4.427058,2.917538,4.145346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.743551,3.775728,3.642794,3.606436,3.585101,3.231042,3.677571,3.852516,0.000000,3.753748,3.578680,3.419848,3.604424,4.529291,2.599767,3.700334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.743632,3.846308,3.626183,3.544207,3.536495,3.305607,3.649837,3.858122,0.000000,3.634430,3.653286,3.384379,3.628643,4.525146,2.465444,3.401563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.761460,3.850060,3.620483,3.563601,3.557682,3.327550,3.669980,3.871964,0.000000,3.638601,3.641876,3.366043,3.639449,4.548131,2.463478,3.434186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.692455,3.813712,3.609358,3.506197,3.494429,3.327742,3.645509,3.823810,0.000000,3.573665,3.700142,3.380637,3.629441,4.482424,2.368883,3.161950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.769506,3.905472,3.653173,3.554651,3.542193,3.330480,3.655499,3.859259,0.000000,3.638733,3.671784,3.356817,3.661607,4.564161,2.371396,3.353228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.730462,3.861681,3.620825,3.535582,3.506504,3.319122,3.641093,3.828816,0.000000,3.621675,3.681805,3.369789,3.652767,4.519758,2.354397,3.258736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.720438,3.832555,3.622630,3.520972,3.503309,3.316895,3.643623,3.816162,0.000000,3.611703,3.695147,3.360771,3.654064,4.521557,2.336936,3.198608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.743252,3.874995,3.645717,3.530161,3.525425,3.301998,3.639626,3.824655,0.000000,3.634589,3.684189,3.357848,3.666566,4.548038,2.335266,3.264599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.825802,3.925529,3.674609,3.570186,3.565014,3.281751,3.659406,3.903047,0.000000,3.684181,3.641570,3.383092,3.642935,4.582827,2.449840,3.566729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.803820,3.877577,3.652258,3.567953,3.597882,3.333358,3.679270,3.902797,0.000000,3.594810,3.613873,3.371890,3.603274,4.527959,2.498830,3.524030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.719607,3.787901,3.640303,3.586096,3.547016,3.278483,3.662599,3.819545,0.000000,3.678044,3.633512,3.414130,3.627976,4.484156,2.482506,3.461237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.799065,3.712943,3.642827,3.711938,3.640367,3.200327,3.715692,3.876380,0.000000,3.838855,3.530237,3.477687,3.600185,4.506001,2.744292,4.033789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.816706,3.835364,3.628785,3.632657,3.594134,3.266102,3.692001,3.892172,0.000000,3.762208,3.598206,3.375265,3.635854,4.608859,2.576337,3.795491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876436,3.926117,3.690880,3.588343,3.668677,3.377718,3.694768,3.929250,0.000000,3.584845,3.609179,3.343987,3.635437,4.572680,2.529066,3.607628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.742067,3.853075,3.643067,3.535669,3.546715,3.296555,3.636887,3.845690,0.000000,3.641382,3.660731,3.380984,3.624325,4.532165,2.421749,3.382294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.771594,3.892438,3.647088,3.560718,3.558402,3.310426,3.653492,3.859851,0.000000,3.659171,3.648369,3.370237,3.625180,4.563408,2.409798,3.453120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.845518,3.857515,3.647825,3.607230,3.631564,3.315151,3.706199,3.942979,0.000000,3.662913,3.571345,3.392974,3.606026,4.557881,2.625223,3.744827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.833554,3.908622,3.657368,3.583100,3.602283,3.311667,3.683502,3.917548,0.000000,3.656478,3.613840,3.382447,3.641940,4.567206,2.519617,3.607142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.830222,3.766951,3.682570,3.684555,3.646713,3.205146,3.698746,3.889260,0.000000,3.823306,3.528474,3.510262,3.602093,4.473102,2.748563,3.995769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.747037,3.621059,3.608611,3.731502,3.635345,3.205683,3.736066,3.829112,0.000000,3.843839,3.520152,3.483977,3.601222,4.450570,2.793926,4.016026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.729786,3.720346,3.595765,3.628443,3.554274,3.272559,3.706148,3.835786,0.000000,3.738554,3.625900,3.372251,3.620706,4.536937,2.557087,3.655306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.789091,3.840321,3.620089,3.586554,3.566694,3.314303,3.691548,3.882050,0.000000,3.702216,3.643624,3.372284,3.649448,4.576187,2.494529,3.565677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.858810,3.931976,3.632448,3.568831,3.618912,3.349050,3.684338,3.927394,0.000000,3.574153,3.595795,3.358103,3.598648,4.561989,2.516115,3.557785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.722619,3.835851,3.621545,3.530207,3.523985,3.331241,3.653669,3.829247,0.000000,3.591515,3.670110,3.365399,3.632311,4.509592,2.403984,3.283166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.861971,3.897332,3.634887,3.574050,3.629236,3.350185,3.699256,3.927632,0.000000,3.557223,3.590416,3.355473,3.587515,4.544943,2.564354,3.587105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.692854,3.768763,3.607298,3.514471,3.495875,3.321663,3.652998,3.841828,0.000000,3.608065,3.660532,3.391958,3.614836,4.473193,2.470696,3.289995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.794544,3.861923,3.635167,3.553349,3.546120,3.330826,3.680571,3.929710,0.000000,3.602746,3.616619,3.406121,3.613048,4.535728,2.518461,3.491212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.723191,3.793273,3.611470,3.534083,3.505958,3.310177,3.647292,3.840675,0.000000,3.614877,3.652659,3.405174,3.618226,4.494259,2.484515,3.371300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.827455,3.881233,3.664806,3.606699,3.577947,3.261865,3.661969,3.884302,0.000000,3.700760,3.606419,3.396625,3.623019,4.559710,2.551453,3.693428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.778734,3.784304,3.611350,3.632750,3.599939,3.293205,3.709487,3.856104,0.000000,3.729405,3.605536,3.345381,3.647848,4.594646,2.545402,3.676423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.798130,3.877782,3.654227,3.566701,3.547117,3.279088,3.661320,3.884729,0.000000,3.685746,3.644655,3.388751,3.637220,4.556510,2.479338,3.537281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.834208,3.855587,3.647782,3.608129,3.586329,3.260678,3.671920,3.893390,0.000000,3.717510,3.590635,3.412383,3.595707,4.542313,2.574179,3.750309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
